Date,0
2016-01-04,-0.024579220586887465
2016-01-05,0.004562039241604952
2016-01-06,-0.018165133351214682
2016-01-07,-0.02386405563480014
2016-01-08,0.0030670873332709235
2016-01-11,-0.0005733807561953064
2016-01-12,0.009177907212209402
2016-01-13,-0.021599113946282063
2016-01-14,0.028466175867776278
2016-01-15,-0.012144127082151568
2016-01-19,7.020866439729138e-17
2016-01-20,0.0245870770275708
2016-01-21,-0.01445008368591145
2016-01-22,0.021599537987342307
2016-01-25,-0.016978245624199237
2016-01-26,0.0022810998343680985
2016-01-27,-0.021524412872718984
2016-01-28,-0.014088903504054817
2016-01-29,0.0295247399218903
2016-02-01,-0.006898191489353401
2016-02-02,-0.017283064652053412
2016-02-03,0.003863886128363144
2016-02-04,-0.005176625559243294
2016-02-05,-0.03248576380469941
2016-02-08,-0.014065228838515307
2016-02-09,0.0011187278645225025
2016-02-10,0.011525359582008067
2016-02-11,-0.01634061384778267
2016-02-12,0.023045093543784145
2016-02-16,0.016791316497475766
2016-02-17,0.026639329251381072
2016-02-18,-0.011716146608842409
2016-02-19,0.005492033201485186
2016-02-22,-0.01039159334439353
2016-02-23,-0.044021577751892124
2016-02-24,0.004239661367481133
2016-02-25,0.0003518230441812913
2016-02-26,-0.011137106772880118
2016-02-29,-0.010788517173004879
2016-03-01,0.020531677007545573
2016-03-02,0.004197361201178097
2016-03-03,0.0044755487533522705
2016-03-04,0.01519145160715592
2016-03-07,0.02649648874425125
2016-03-08,-0.04065798268393977
2016-03-09,0.0019518347525467495
2016-03-10,-0.007096143581961319
2016-03-11,0.006812882251250096
2016-03-14,-0.0033831335247735666
2016-03-15,0.00010581431073605231
2016-03-16,0.011986894850781263
2016-03-17,0.015618489515003445
2016-03-18,0.00825673796593859
2016-03-21,-0.012795522606985268
2016-03-22,-0.009747009191795053
2016-03-23,-0.020000032574006104
2016-03-24,0.013462745764444076
2016-03-28,-0.0017921642879443317
2016-03-29,0.006759634442735476
2016-03-30,-0.0007342992240687607
2016-03-31,0.001574800417265847
2016-04-01,-0.011949461033094
2016-04-04,0.01027371100540325
2016-04-05,-0.011789176967399919
2016-04-06,0.01047265154998677
2016-04-07,-0.021809717455197837
2016-04-08,0.01624655013610754
2016-04-11,-0.011315082817791894
2016-04-12,0.02383444387284422
2016-04-13,0.0009226814848683166
2016-04-14,0.003893901493276426
2016-04-15,-0.007654608203120715
2016-04-18,0.009804360084614758
2016-04-19,0.018237250314095763
2016-04-20,0.0040712878199677454
2016-04-21,-0.0028517678216852063
2016-04-22,-0.007058140684516347
2016-04-25,0.0016546065808471376
2016-04-26,-0.003731566161262226
2016-04-27,-0.011360258427689309
2016-04-28,-0.002732958241389737
2016-04-29,-0.014075643726698365
2016-05-02,0.004358669690701171
2016-05-03,-0.016604944199879356
2016-05-04,-0.01387906974200161
2016-05-05,0.008251174017451257
2016-05-06,0.004338547616477887
2016-05-09,-0.014824369916559398
2016-05-10,0.009167864917343917
2016-05-11,-0.001283439009872149
2016-05-12,0.009689585324963848
2016-05-13,-0.013513582980065036
2016-05-16,0.015385985669712957
2016-05-17,-0.004643303917251929
2016-05-18,-0.006848593736259604
2016-05-19,-0.002098991286299683
2016-05-20,0.0018931955689396466
2016-05-23,-0.0007874682513654319
2016-05-24,0.017018575635082068
2016-05-25,0.015184398237933919
2016-05-26,-0.002652885951615211
2016-05-27,0.005123132988783545
2016-05-31,-0.009998291438360946
2016-06-01,0.0012874098431704996
2016-06-02,-0.005932905423655859
2016-06-03,-0.017778843240900503
2016-06-06,0.005066496815047414
2016-06-07,0.021251489604833272
2016-06-08,-0.00222614215244388
2016-06-09,-0.0027162421369975108
2016-06-10,-0.008072862451444795
2016-06-13,0.0011765587020908929
2016-06-14,-0.008031390287051826
2016-06-15,-0.006418016797477048
2016-06-16,0.004372658067928003
2016-06-17,0.004947149692534998
2016-06-20,0.010239013872437882
2016-06-21,0.0061396429875884145
2016-06-22,-0.009201625682034073
2016-06-23,0.02101870695200455
2016-06-24,-0.024320018215007042
2016-06-27,-0.015113179155173354
2016-06-28,0.01265435983102233
2016-06-29,0.017613092752318708
2016-06-30,0.013633960465625991
2016-07-01,-0.006486885188416907
2016-07-05,-0.02707647231930573
2016-07-06,0.00975197050269272
2016-07-07,-0.014630038052576927
2016-07-08,0.01669080360991985
2016-07-11,0.005557976848646287
2016-07-12,0.025706862056965138
2016-07-13,-0.001378314597880329
2016-07-14,0.004642658446335048
2016-07-15,0.00799434281013607
2016-07-18,-0.0013765766661908865
2016-07-19,-0.011755242450731658
2016-07-20,0.0022300301744462335
2016-07-21,-0.01063226164108281
2016-07-22,0.0022492912403091537
2016-07-25,0.000623671243258126
2016-07-26,0.004049267048106496
2016-07-27,-0.0010545032792857836
2016-07-28,-0.002857375110147045
2016-07-29,-0.010714799657320027
2016-08-01,-0.003967020657160455
2016-08-02,-5.752420107220594e-05
2016-08-03,-0.004134459476696836
2016-08-04,-0.004381873084895061
2016-08-05,0.0057335815848838555
2016-08-08,0.004565222425111808
2016-08-09,0.0037465892462667863
2016-08-10,-0.007648110504771424
2016-08-11,0.010296415658342092
2016-08-12,-0.0037225313943211186
2016-08-15,0.014088788298285516
2016-08-16,0.000603805852793715
2016-08-17,0.00012090886168715723
2016-08-18,0.002354029472332761
2016-08-19,0.0010236876276610177
2016-08-22,0.00018053066223888204
2016-08-23,-0.0010825889077888881
2016-08-24,-0.004696336097870257
2016-08-25,0.0036297203041698966
2016-08-26,0.00042184242833886553
2016-08-29,0.005422502077803639
2016-08-30,0.00821526520105882
