Date,DIS,WMT,WBA,VZ,UNH,TRV,PG,NKE,MSFT,MRK,MMM,MCD,JPM,KO,JNJ,INTC,IBM,HON,HD,GS,CSCO,CVX,CAT,BA,AAPL,AMGN,AXP
2016-08-05,0.0008198619,-0.00026713312000000003,0.0012098253,0.0005003214,0.00089854,0.0008933544,0.0001874417,0.0014520139000000001,0.0013341457000000001,-0.0014399588000000001,0.00052896887,-9.909272e-06,0.0008265375999999999,0.0006639733999999999,-0.0007243156399999999,0.00056637824,-0.000530608,0.0007034689,0.0010429025,0.00084270537,-0.17686462,-0.0011115521,-3.5226345e-05,-0.19389324,0.0006739348,0.0005039945,-0.0007202774000000001
2016-08-08,0.0008174478999999999,-0.00026483834,0.0012093037,0.00052042305,0.000914827,0.0008843988000000001,0.00019779056,0.0014537722,0.0013188123999999999,-0.0004980266,0.00052887946,-3.3333898e-05,0.0008304267999999999,0.000698559,-0.0007133186,0.00053967535,-0.0005318746,0.0007020533,0.0010419786,0.00081060827,-0.17686462,-0.0010494292,-4.2960048e-05,-0.19389324,0.00071267784,0.00049940497,-0.00072187185
2016-08-09,0.00081299245,-0.00026244669999999997,0.0012089312,0.0005380660299999999,0.0009597539999999999,0.0008763372999999999,0.00020942092,0.0014392585,0.0013130754,0.00017738342,0.00052886456,-5.9470534e-05,0.0008352846,0.0007267072999999999,-0.0007002651700000001,0.0005199164,-0.00053684413,0.00069983304,0.0010410845,0.0007805078999999999,-0.17686462,-0.0010104178999999999,-4.6774745e-05,-0.19389324,0.0007562190299999999,0.00051184,-0.0007262528
2016-08-10,0.00081939995,-0.00026013702,0.0012085885,0.00055119395,0.0010244548,0.0008630156500000001,0.00021654367,0.0014226884,0.00131239,0.0005660355000000001,0.00052887946,-8.428097e-05,0.0008385032400000001,0.0007465482,-0.0006919503,0.0005030632,-0.0005436763,0.0006970465,0.0010469705,0.00075647235,-0.17686462,-0.0009828657,-5.1110983e-05,-0.19389324,0.0008002519599999999,0.0005268976,-0.00072973967
2016-08-11,0.00085003674,-0.00025839360000000003,0.0012087524000000001,0.0005583614,0.0010848194,0.0008472203999999999,0.00021675229,0.0014086813,0.0013255179,0.000736326,0.00052892417,-0.00010803341999999999,0.0008389056,0.0007513314500000001,-0.00068481266,0.00049729645,-0.00055360794,0.0006944984,0.001059711,0.0007489621600000001,-0.17686462,-0.0009409487,-5.605816999999999e-05,-0.19389324,0.0008340627,0.0005504042,-0.0007305294
2016-08-12,0.0008559822999999999,-0.00025781244,0.0012090205999999999,0.00056116283,0.0011272132,0.0008291602000000001,0.00020838528999999998,0.0014065355,0.0013327151999999998,0.00080525875,0.00052912533,-0.00012776256,0.0008372515400000001,0.0007400811,-0.00068320334,0.0004884600599999999,-0.0005296543000000001,0.0006915628999999999,0.0010670722,0.00074099004,-0.17686462,-0.0009341239999999999,-6.0111284e-05,-0.19389324,0.0008593946699999999,0.0005627796,-0.00073216856
2016-08-15,0.0008531362,-0.00025717169999999996,0.0012089908000000001,0.0005646199,0.0011509061,0.00081032515,0.00019392371,0.0013899504999999998,0.0013546199,0.000718832,0.0005293414,-0.00014583766000000003,0.0008341223,0.0007058828999999999,-0.00067946315,0.00048051775,-0.0005168244000000001,0.0006885975599999999,0.0010744929,0.0007427335,-0.17686462,-0.0009519458,-6.0781836999999996e-05,-0.19389324,0.00088456273,0.0005713105000000001,-0.0007339418
2016-08-16,0.0008383392999999999,-0.0002559647,0.0012088567,0.0005681664,0.0012072325,0.0007971674,0.00017980486000000002,0.001367569,0.0013707876,0.00055232644,0.0005295648999999999,-0.00016003847,0.00083102286,0.00065393,-0.0006592721000000001,0.0004707873,-0.00050845,0.0006850809,0.0010815859,0.0007395148,-0.17686462,-0.0009898245,-5.8695674e-05,-0.19389324,0.00091190636,0.0005614832,-0.0007360130499999999
2016-08-17,0.0008200705000000001,-0.00025350599999999997,0.0012088567,0.000582546,0.0012931079,0.00080010295,0.00017827004000000002,0.0013432801000000001,0.0013981909,0.00032374263,0.0005296171,-0.00017009676,0.0008288175,0.00061795115,-0.00060351193,0.00045850873,-0.0005023256,0.0006821900599999999,0.0010956526,0.0007424205499999999,-0.17686462,-0.0010309368,-5.5983662999999996e-05,-0.19389324,0.00092957914,0.0005807429599999999,-0.0007367283
2016-08-18,0.00080157816,-0.0002487898,0.0012088716,0.00059092045,0.0013671070000000002,0.0008044094,0.00017342716000000002,0.0013265163000000001,0.0014189184,0.00011241436000000001,0.000529699,-0.00016970932,0.0008278191000000001,0.0005776882,-0.0005412549,0.0004530996,-0.00049108267,0.0006800889999999999,0.0011096597,0.00074988604,-0.17686462,-0.0010887533,-5.336106e-05,-0.19389324,0.0009429008,0.0005833357599999999,-0.0007378310000000001
2016-08-19,0.00078447163,-0.00024035572999999997,0.0012087524000000001,0.0005998760500000001,0.0014182329,0.0008085221,0.00016212462999999998,0.0013133287,0.0014377683,-9.10759e-05,0.00052972883,-0.00016859174,0.00082729757,0.0005383566,-0.0004864782,0.00044950843,-0.0004791692,0.00067822635,0.0011305064,0.00075802207,-0.17686462,-0.0011760592,-5.1200390000000005e-05,-0.19389324,0.0009534359,0.00058759004,-0.0007387996
2016-08-22,0.00077293813,-0.00022543967,0.0012085885,0.000612393,0.0014586001999999999,0.00081397593,0.00015483052,0.0013332069,0.0014515668,-0.00027814507000000003,0.0005297512,-0.00015686452,0.0008265375999999999,0.0005114749,-0.00044366717000000005,0.00044390559999999996,-0.00046659260000000004,0.00067561865,0.0011470764999999999,0.0007677078,-0.17686462,-0.0012331605,-5.0932170000000005e-05,-0.19389324,0.0009622425,0.0006044656,-0.0007392168
2016-08-23,0.0007655620599999999,-0.00020773708999999999,0.0012083501,0.0006221830999999999,0.0014888495000000002,0.0008233934599999999,0.00016086549,0.0013368875,0.0014614016,-0.00045818089999999996,0.0005297214,-0.00014849007,0.0008253603999999999,0.0004997924,-0.000414446,0.00043854117,-0.00045967102,0.0006719678599999999,0.0011590123,0.00077852607,-0.17686462,-0.0012765974000000001,-5.340576e-05,-0.19389324,0.0009586960000000001,0.0006149559999999999,-0.0007382333
2016-08-24,0.0007594675,-0.00018399953999999997,0.0012080669,0.00062817335,0.0015131831,0.000830397,0.00016025453999999998,0.0013382435,0.0014602839999999998,-0.0006348491000000001,0.0005297065,-0.0001436919,0.0008238703,0.00048910826,-0.00040052830000000003,0.00043803453,-0.00045318155999999997,0.0006661266,0.0011612325999999999,0.00079217553,-0.17686462,-0.0013060272,-5.593896e-05,-0.19389324,0.0009545386,0.00062569976,-0.0007376224000000001
2016-08-25,0.0007565468499999999,-0.00016096233999999998,0.001208216,0.00063318014,0.001603812,0.0008328557000000001,0.00016253442,0.0013423413,0.0014567076999999998,-0.0008072555000000001,0.0005296767,-0.00014260411,0.00082297623,0.00048086046999999997,-0.00039105117,0.00044238567000000003,-0.00043687224,0.00066012144,0.0011683851,0.0008119792,-0.17686462,-0.0013396591,-6.186961999999999e-05,-0.19389324,0.00093866885,0.0006694197699999999,-0.0007342844999999999
2016-08-26,0.0007536113,-0.00013145804,0.0012087077,0.00063221157,0.0017744005,0.00082601607,0.0001553595,0.0013411194000000001,0.0014463067,-0.000957489,0.0005296767,-0.00013485551000000002,0.0008228719000000001,0.00048346817000000005,-0.00038692355000000003,0.00044320524,-0.00042120366999999996,0.00065504014,0.0011730194,0.00082580745,-0.17686462,-0.0013604164,-6.899237600000001e-05,-0.19389324,0.000912413,0.0007131472,-0.0007288456
2016-08-29,0.0007551312400000002,-9.208917600000001e-05,0.0012094675999999999,0.0006379932,0.0019866973,0.0008354634,0.00015601516000000003,0.0013461113,0.0014438182,-0.0010593235,0.0005296394000000001,-0.00013045966999999998,0.00082422793,0.00050564855,-0.00038519502,0.00044013559999999996,-0.00040657818,0.0006507933,0.0011847317,0.0008370280000000001,-0.17686462,-0.0013641566,-7.5906515e-05,-0.19389324,0.0008740425,0.0007380545,-0.00072194636
2016-08-30,0.0007636994,-6.077438600000001e-05,0.0012095869,0.0006361753,0.0021862984,0.0008346140400000001,0.0001462698,0.0013460517,0.0014430285,-0.0011585355,0.0005297065,-0.00012980402,0.0008279234,0.000519529,-0.00039696693,0.0004345178599999999,-0.00040137023,0.0006468594,0.0011906326,0.0008409619300000002,-0.17686462,-0.0013781935,-8.289516e-05,-0.19389324,0.0008318573,0.0007659047999999999,-0.0007175505
2016-08-31,0.00077301264,-3.7774443999999996e-05,0.0012093633,0.00063446164,0.0023801178,0.00083748996,0.0001546219,0.0013459027,0.0014552623,-0.0012557209,0.0005297661,-0.00013154745,0.00083330274,0.0005428120500000001,-0.00041875242999999995,0.00043022633,-0.0004043281,0.0006432086,0.001196608,0.0008289367,-0.17686462,-0.0013812332999999998,-8.913874599999999e-05,-0.19389324,0.00078108907,0.00079689175,-0.0007144660000000001
2016-09-01,0.0007839352,-2.2999942e-05,0.0012090205999999999,0.0006313473,0.0025723279,0.0008418858000000001,0.00017099828000000002,0.0013526230999999999,0.0014870912,-0.0013070405,0.0005296767,-0.0001334697,0.0008392333999999999,0.00055497885,-0.00043435394999999995,0.00043219328,-0.00040616839999999997,0.0006419569,0.0012035966000000001,0.0008216202000000001,-0.17686462,-0.0013619065,-9.539723400000001e-05,-0.19389324,0.00072838366,0.0008303076,-0.0007123351
2016-09-02,0.0007931142999999999,-2.6896596e-05,0.0012085289,0.0006233155999999999,0.0027557313,0.0008488893499999999,0.00017315894,0.0013684332000000001,0.0015081614000000002,-0.0013539493,0.0005296096,-0.0001398474,0.00084255636,0.0005655885,-0.00044928489999999997,0.0004383325599999999,-0.00041071326,0.00064589083,0.001208365,0.0008277892999999999,-0.17686462,-0.0013322085,-0.00010250509,-0.19389324,0.000685066,0.0008585825599999999,-0.0007075369400000001
2016-09-06,0.0007966906,-3.9801e-05,0.0012080073,0.0006083697,0.002886802,0.00084516406,0.00017587095,0.0013729482999999998,0.0015245825,-0.0013814867000000002,0.0005296171,-0.00014959276,0.0008445382000000001,0.000555709,-0.00045844913,0.00044685602,-0.00041674078,0.00065101683,0.0012033582000000001,0.0008339286,-0.17686462,-0.0013145357000000002,-0.00011108816,-0.19389324,0.0006577819599999999,0.0008867085000000001,-0.00070363283
2016-09-07,0.00080507994,-6.186217e-05,0.0012078136,0.0005823225,0.002999112,0.0008356422,0.00017090142,0.0013799071,0.001541853,-0.0013869107000000001,0.0005296319999999999,-0.00014969707,0.0008460581300000001,0.00053150207,-0.00046934187000000007,0.00045785308,-0.00042310357000000003,0.0006582886,0.0012034178,0.0008415133,-0.17686462,-0.0013314485999999998,-0.000117242336,-0.19389324,0.0006387532,0.0009007155999999999,-0.0007024705400000001
2016-09-08,0.00081151724,-7.5913966e-05,0.0012075156,0.0005515665,0.0030971766,0.0008246451600000001,0.00018019973999999997,0.0013881326,0.0015532672,-0.0013878644,0.0005295648999999999,-0.00015826523000000002,0.0008446425,0.0005103797000000001,-0.00048169494000000005,0.00047403574,-0.00043546407999999994,0.00067175925,0.0012151599,0.0008481294,-0.17686462,-0.0013624579000000002,-0.000115931034,-0.19389324,0.00062432885,0.0009148419,-0.0007044673
2016-09-09,0.00081400573,-8.301437e-05,0.0012080222,0.00052396953,0.003160134,0.0008369088000000001,0.00019486248,0.0013991445000000001,0.0015719831,-0.0013614297,0.0005294755,-0.00016720593000000002,0.0008421987300000001,0.0004916787,-0.0004924983000000001,0.0004931092,-0.00042948872000000006,0.0006886720699999999,0.0012404025,0.00084745884,-0.17686462,-0.0014225394,-0.00011169910400000001,-0.19389324,0.0005761683,0.0009232685,-0.00070779026
2016-09-12,0.0008241683,-6.8083405e-05,0.0012090057,0.0005251914,0.0032402724,0.0008777827,0.00023727119,0.0014154613000000001,0.0016298443,-0.0013116598,0.0005290136,-0.00016693771,0.0008383392999999999,0.0005282685,-0.00048187375,0.00052931905,-0.00039469449999999997,0.0007047206,0.0012853593,0.0008764564999999999,-0.17686462,-0.0014281570999999998,-0.00011061132,-0.19389324,0.00050248206,0.0009714811999999999,-0.0007059276
2016-09-13,0.00082826614,-6.302446e-05,0.001209572,0.00052548945,0.0032445490000000002,0.00091820955,0.0002497211,0.0014335662,0.0016443431,-0.0012359023,0.0005285293,-0.00016084313,0.0008352101,0.0005354136,-0.00047032535,0.00054578483,-0.00036228447999999997,0.00072035193,0.0013313442000000002,0.0008918344999999999,-0.17686462,-0.0014502257,-0.000111594796,-0.19389324,0.00044447184,0.0009633377,-0.0007044226
2016-09-14,0.00082810223,-6.201863e-05,0.0012099594,0.00053825974,0.0032492578000000005,0.0009566992500000001,0.00027687847999999997,0.0014374852,0.0016699879999999999,-0.001195401,0.00052808225,-0.0001565069,0.00083197653,0.0005535856,-0.00045092404,0.0005592853,-0.00033055245999999997,0.0007299185,0.0013807863,0.00092844665,-0.17686462,-0.0014173388,-0.00011488795,-0.19389324,0.00040273367999999995,0.0009824634,-0.00069724023
2016-09-15,0.0008251816,-6.558746e-05,0.0012104362,0.00055244565,0.0032472312,0.0009893626,0.00030001998,0.0014384687,0.0016991495999999998,-0.0011683403999999998,0.0005279407,-0.0001513809,0.0008279234,0.00057595223,-0.00043727458,0.00055517256,-0.00029616057999999997,0.0007413775,0.0014196335999999998,0.0009572059,-0.17686462,-0.0013633519,-0.000117361546,-0.19389324,0.00036600232000000006,0.0009893775,-0.0006852001
2016-09-16,0.0008226186,-8.046626999999999e-05,0.0012107491,0.0005593002,0.0031832457,0.001001507,0.00030614436,0.0014379323000000002,0.0016851425,-0.0011205971000000001,0.0005279481400000001,-0.00014992058000000001,0.0008249581,0.0005858466,-0.00043345988,0.0005391091,-0.00027062,0.0007443577000000001,0.0014458597,0.0009582788000000001,-0.17686462,-0.0013247876999999998,-0.000119134784,-0.19389324,0.00035472214,0.0009756908,-0.00067071617
2016-09-19,0.0008260757,-9.604543400000001e-05,0.0012114793,0.0005644709,0.0030151308000000003,0.0010449588,0.0003084764,0.0014451146,0.0016570985,-0.0010497272,0.00052768737,-0.00012919306999999999,0.00082330406,0.0005982592700000001,-0.00040397047999999995,0.00055654347,-0.00022993237,0.00074210763,0.0014690906,0.0009604841499999999,-0.17686462,-0.001266554,-0.000115484,-0.19389324,0.00034745038,0.0009635314300000001,-0.00065134466
2016-09-20,0.0008217990400000001,-0.000111036,0.0012117027999999999,0.0005746633,0.0028412044,0.0010585486999999999,0.0003040582,0.0014484226999999998,0.0016507655,-0.0010124444999999999,0.00052755326,-0.00012074411,0.00082218647,0.0006099418,-0.0003927499,0.0005760491000000001,-0.00021199882,0.0007376522000000001,0.0014833212,0.0009478181599999999,-0.17686462,-0.0012087226,-0.00011320412,-0.19389324,0.00035080314,0.0009665265699999999,-0.0006362348999999999
2016-09-21,0.00081303716,-0.0001226142,0.0012113899,0.0005837232,0.0026768893,0.001057893,0.00029306114,0.0014530569,0.0016558020999999999,-0.0009757280300000001,0.0005273297400000001,-0.00011911988000000002,0.0008221268700000001,0.0006083101000000001,-0.00039406120000000003,0.0005877465000000001,-0.00020919740000000002,0.0007318108999999999,0.0014859885,0.0009234100599999999,-0.17686462,-0.001143083,-0.00011442601999999999,-0.19389324,0.00037147105,0.0009524672999999999,-0.0006239861
2016-09-22,0.0008163601,-0.00013512373,0.0012111514999999999,0.0005828738,0.0024718493,0.0010469556,0.0002891943,0.0014562309,0.001622051,-0.0009527504400000001,0.0005272329,-0.00011968613000000001,0.0008246898700000001,0.00059361756,-0.00040228665,0.0005889386,-0.00021771342,0.0007237494,0.0014756620000000002,0.00089135766,-0.17686462,-0.0011206865,-0.000111594796,-0.19389324,0.00040124357,0.00093868375,-0.0006164163400000001
2016-09-23,0.00080884993,-0.00014891475,0.0012109876,0.000572294,0.002248019,0.0010233967999999998,0.00026637316000000004,0.0014549047,0.0015978217000000002,-0.0009345114,0.0005273223,-0.00012433528999999997,0.00082957745,0.0005573854,-0.0004208982,0.0005835593,-0.000232853,0.0007136613000000001,0.0014536828,0.0008537172999999999,-0.17686462,-0.0011097341999999999,-0.00010661781000000002,-0.19389324,0.00044445693,0.0009138882,-0.00061421096
2016-09-26,0.0007930398,-0.00016165525,0.0012105554,0.00055652857,0.0020451844,0.0010084957000000001,0.00026097894,0.0014528333999999999,0.0015960782999999998,-0.0009425580499999999,0.00052737445,-0.00013400614,0.0008349120599999999,0.0005251616,-0.00044366717000000005,0.00058053434,-0.00024712830000000004,0.00070272386,0.0014328808,0.0008363724000000001,-0.17686462,-0.0010949522,-0.00010491907600000001,-0.19389324,0.00046329199999999997,0.0009017064999999999,-0.0006110072
2016-09-27,0.0007909685400000001,-0.00016864389,0.0012102276,0.0005451739,0.0018833578,0.0010104328,0.0002527386,0.0014575273,0.0016169398999999998,-0.0009994507,0.0005272999400000001,-0.00014321506,0.00083605945,0.00051968545,-0.00045745074999999996,0.0005853921,-0.00025833397999999995,0.0006938875,0.0014249682,0.00083607435,-0.17686462,-0.0010762513,-0.00010524690000000001,-0.19389324,0.00048401952000000007,0.0009024069,-0.0006047636
2016-09-28,0.0007961243400000001,-0.00017820299,0.0012097806,0.00053171813,0.0017289519,0.0010145158,0.00023495406000000003,0.0014859139999999999,0.001598984,-0.0010459721,0.0005271434999999999,-0.00014822185,0.0008351505000000001,0.00050088763,-0.00047281384000000005,0.00057938695,-0.00027447939999999997,0.0006879866,0.0014131217999999999,0.0008198023,-0.17686462,-0.0010658801,-0.00010405480999999999,-0.19389324,0.000508517,0.0009198785,-0.0006028712
2016-09-29,0.00080004334,-0.00018400699000000001,0.0012094378,0.0005249381,0.0016056001,0.0010017455,0.0001969412,0.0015418379999999998,0.0015861839000000002,-0.0010196269000000001,0.0005270615000000001,-0.0001424253,0.0008341967999999999,0.0004963726,-0.0004906952400000001,0.0005669743,-0.0002943501,0.00068230927,0.0013944060000000002,0.0007940233,-0.17686462,-0.001125291,-8.924305399999999e-05,-0.19389324,0.000536412,0.00095044076,-0.0006036460400000001
2016-09-30,0.0008021295,-0.00017847866000000003,0.001209423,0.0005201995400000001,0.0015535653,0.0009969771,0.00017474592,0.0015802532,0.0015970320000000002,-0.0010265112,0.00052694976,-0.00013314188,0.0008330047000000001,0.0004994646,-0.0004990995,0.0005544424,-0.0003132522,0.0006758570699999999,0.0013761818,0.0007908344,-0.17686462,-0.0011690706,-6.5386295e-05,-0.19389324,0.0005441158999999999,0.0010092928999999998,-0.00060252845
2016-10-03,0.0008005947,-0.00017622858,0.0012092441,0.00051900744,0.0014962405,0.0009895264999999999,0.00012924522,0.0016081183999999999,0.0015979110999999999,-0.0009694099400000001,0.0005268082,-0.00012619793,0.0008338541,0.0004937872,-0.0004934072499999999,0.0005428791,-0.00033067167,0.0006727874,0.0013555139000000001,0.0007700026,-0.17686462,-0.0012444258,-4.4092536e-05,-0.19389324,0.00054961443,0.0010437816000000001,-0.00060355663
2016-10-04,0.00079217553,-0.00017786771000000002,0.0012088865,0.00052034855,0.0014843941,0.0009915978,0.00010903924999999999,0.0016100109,0.0016105324,-0.0009559989,0.0005266741,-0.00012603402,0.0008354336,0.0004964024,-0.0004912912999999999,0.0005301683999999999,-0.00034964830000000003,0.00066946447,0.0013330281,0.00074380636,-0.17686462,-0.0012988746,-2.9742717999999998e-05,-0.19389324,0.0005541593,0.0010685623,-0.0006058067
2016-10-05,0.0007814019999999999,-0.00017926097,0.0012086034,0.0005305260400000001,0.0014995039000000002,0.0010016263000000001,0.000109151006,0.0015979707,0.0016293675,-0.0009654462300000001,0.00052633137,-0.00012348591999999998,0.0008384734399999999,0.00050663203,-0.0004940629,0.000518471,-0.0003604442,0.00066816807,0.0013148785,0.0007083416,-0.17686462,-0.0013282448000000002,-2.1740794e-05,-0.19389324,0.0005584359,0.0010874271,-0.0006087571400000001
2016-10-06,0.0007701814,-0.00018019973999999997,0.0012082309,0.00054749846,0.0015342683,0.0009993762,0.00010693073,0.0015797317,0.001634106,-0.000977695,0.0005259737400000001,-0.00012299418,0.00084352493,0.0005191788,-0.0005000531700000001,0.00050905347,-0.00037571788000000003,0.0006685406,0.0013026595,0.0006522238,-0.17686462,-0.0013695954999999999,-1.552701e-05,-0.19389324,0.000565663,0.0011054425999999999,-0.0006156712999999999
2016-10-07,0.0007620454,-0.0001526922,0.0012080669,0.0005648136,0.0016009063000000001,0.0009977072,0.00010114163,0.0015650988,0.0016359687,-0.0009636581,0.0005257726,-0.00012460351,0.0008500218400000001,0.0005350112999999999,-0.0005123913,0.00049985945,-0.00039038062000000003,0.0006698966,0.0012842566,0.00060258806,-0.17686462,-0.0014016479,-1.2263656e-05,-0.19389324,0.00057658553,0.0011229068,-0.00061298907
2016-10-10,0.00075522065,-0.000109642744,0.0012079626,0.00058445334,0.0016765445,0.0009915828999999998,9.497255e-05,0.0015511513,0.0016337632999999998,-0.0009377300999999999,0.0005257501999999999,-0.0001270026,0.00085666776,0.0005492419,-0.0005267113400000001,0.0004940331,-0.00039529055,0.0006900131699999999,0.0012719184,0.00056280196,-0.17686462,-0.0014335810999999998,-1.2949109e-05,-0.19389324,0.0005903393,0.0011314899000000002,-0.0006067604
2016-10-11,0.00074642897,-5.340576e-05,0.0012078732,0.00059714913,0.00172019,0.0009710938000000001,0.00011133402599999999,0.0015350282,0.0016240478,-0.00076183677,0.0005258769,-0.00013461708999999998,0.0008619129699999999,0.0005615726,-0.00054833293,0.0004905015,-0.00040093063999999996,0.0007116645599999999,0.0012663900999999999,0.00053948164,-0.17686462,-0.001493156,-1.655519e-05,-0.19389324,0.0006124377,0.0011308044,-0.0006009191
2016-10-12,0.00074496865,4.775822e-06,0.0012083799,0.0006092191000000001,0.0018129945,0.0009612292,0.00014162809,0.0015283972,0.0016434193,-0.00067418814,0.000526011,-0.00014205277,0.0008651167,0.0005794987,-0.00055484474,0.0005044639,-0.00039672107000000004,0.0007310957000000001,0.00127168,0.00054618716,-0.17686462,-0.0015290082000000002,-1.937151e-05,-0.19389324,0.0006198883,0.0011632219,-0.0005906670999999999
2016-10-13,0.00074984133,5.9641898000000004e-05,0.0012085885,0.00061152875,0.0019011945,0.0009486228,0.00017375499,0.0015226603,0.0016639829000000001,-0.0006426275,0.000526309,-0.00015090406000000002,0.0008652359,0.0005837753400000001,-0.00055897236,0.00050759315,-0.00038571656,0.00075122714,0.0012744664999999999,0.00056375563,-0.17686462,-0.0015427917000000002,-2.5331974e-05,-0.19389324,0.00063736737,0.0011907965,-0.00057703257
2016-10-14,0.00075630844,9.895860999999999e-05,0.0012086481,0.00061006844,0.0020040125,0.00093883276,0.00021111965000000001,0.0015111715,0.0016865133999999999,-0.0005572438,0.0005266145,-0.00015580654,0.0008631944699999998,0.0005840957,-0.0005500465599999999,0.0005058646,-0.00037057697999999994,0.0007663667,0.0012779087,0.00059732795,-0.17686462,-0.0015308559,-3.1232833999999996e-05,-0.19389324,0.0006545633,0.0012095124,-0.0005608052
2016-10-17,0.0007585733999999999,0.000121839345,0.0012084991,0.0006068796,0.0021100193,0.0009316653,0.00024497509999999996,0.0014969707,0.001683265,-0.0005064308599999999,0.0005268826999999999,-0.00015480816,0.0008608997000000001,0.00058595836,-0.00054208934,0.000495553,-0.00034854559999999995,0.0007773042,0.0012817085,0.0006198734,-0.17686462,-0.0015168786,-3.8534403e-05,-0.19389324,0.00067561865,0.0012444481,-0.0005427003
2016-10-18,0.0007610767999999999,0.00013707578,0.0012084395,0.0006002635,0.002204895,0.00092707574,0.0002850294,0.0014855415,0.0016862303,-0.00047770143,0.0005271062,-0.00014851987,0.0008565485499999999,0.0005906746,-0.0005311817,0.00048340857000000006,-0.0003157556,0.0007805973299999999,0.0012901127,0.00064884126,-0.17686462,-0.0015019476,-4.516542e-05,-0.19389324,0.00070147216,0.0012639835000000002,-0.0005244463700000001
2016-10-19,0.00076028705,0.00013830513000000002,0.0012083054,0.0005954951000000001,0.0020988435,0.0009239316,0.0003260076,0.0014802217000000001,0.0016739220000000002,-0.00046423078,0.0005273074,-0.00013668835,0.0008518845,0.0005743354599999999,-0.0004915446,0.00048571825,-0.00022445619,0.0007811039699999999,0.0012955517,0.0006612837299999999,-0.17686462,-0.0014935881,-5.222857e-05,-0.19389324,0.0007276535,0.0012777969,-0.0005093812999999999
2016-10-20,0.0007546544,0.00013078004,0.0012086778999999999,0.0005893558,0.0019294769,0.0009367019,0.0003773272,0.001473248,0.0016669631,-0.00053048134,0.00052750856,-0.00012050568999999999,0.0008491277699999998,0.0005477219999999999,-0.0004582703,0.0005443543,-0.00015785545,0.00078105927,0.0012989789,0.00066778064,-0.17686462,-0.0014971197000000001,-5.429983e-05,-0.19389324,0.00075131655,0.0013027936,-0.0005038678599999999
2016-10-21,0.0007466376,0.00011876225500000001,0.0012091547,0.0006007998999999999,0.0017294437,0.001034081,0.00042986870000000005,0.0014618188,0.0016563385999999998,-0.0006242096400000001,0.0005277023,-0.00010159611999999999,0.0008480102,0.0005246028299999999,-0.00043094157999999997,0.0005711019000000001,-0.00011511147,0.0007805973299999999,0.001297757,0.0006774961999999999,-0.17686462,-0.0014925599,-5.6892632999999995e-05,-0.19389324,0.0007699877,0.001317367,-0.00051143765
2016-10-24,0.0007484853,0.000110171735,0.0012092441,0.00062544644,0.0015280694,0.0011340082,0.00048270077000000004,0.0014556646,0.0015482455,-0.0007443428,0.0005277544,-7.31796e-05,0.0008475780499999999,0.0004931241,-0.00040356815000000003,0.0005735159,-8.200109000000001e-05,0.0007797926700000001,0.0012914091000000001,0.0006900877000000001,-0.17686462,-0.0014776587,-6.198883000000001e-05,-0.19389324,0.00077980757,0.0013531595000000002,-0.0005290657
2016-10-25,0.0007416158999999999,9.0800226e-05,0.0012090355,0.00065131485,0.0013545751999999999,0.0011988877999999999,0.0005307197599999999,0.0014510006,0.0014309883,-0.0008417666000000001,0.0005275011,-5.9604645e-05,0.0008475780499999999,0.0004410520200000001,-0.00038649142,0.00055782497,-7.238984e-05,0.0007761121000000001,0.0012760907000000001,0.00070409477,-0.17686462,-0.0014500022,-6.67274e-05,-0.19389324,0.0007926523700000001,0.0013767481,-0.0005531311
2016-10-26,0.0007337332,6.566941999999999e-05,0.0012088567,0.00067830086,0.0012225956,0.0012454986999999999,0.00052768737,0.0014635175,0.0013539642,-0.0008076429400000001,0.00052672625,-5.9887767e-05,0.0008473097999999999,0.0003876388,-0.00037968160000000003,0.0005311072,-7.883459e-05,0.0007710755,0.001286462,0.00071913004,-0.17686462,-0.0014216751,-6.5505505e-05,-0.19389324,0.0007956028,0.0014022067,-0.0005800724
2016-10-27,0.00072544813,3.2193959999999994e-05,0.0012086481,0.00070391595,0.0011489242,0.0012815595,0.0005103275,0.0014805198,0.0013205111,-0.0008240044000000001,0.0005254373,-6.9990754e-05,0.0008469075,0.0003433749,-0.00037772954,0.00050114095,-9.743124e-05,0.00076402724,0.0013055503,0.0007301271,-0.17686462,-0.001404807,-7.006525999999999e-05,-0.19389324,0.0007534027,0.0014098212,-0.0006084889
2016-10-28,0.0007148385,-4.4107437000000005e-06,0.0012084544,0.0007085502,0.0011115222999999999,0.0013117194,0.0004993826,0.0014820248,0.0013261585999999998,-0.0008176863000000001,0.0005236566,-8.614361e-05,0.0008472502000000001,0.00032396615,-0.0003771931,0.00046606362000000003,-0.00011908263000000001,0.0007573664,0.0013272166,0.0007419436999999999,-0.17686462,-0.0013700723999999999,-8.131564000000001e-05,-0.19389324,0.00069764256,0.0013980865,-0.000636369
2016-10-31,0.00070641935,-4.2855740000000007e-05,0.0012091696000000002,0.000707075,0.0011255145,0.001325354,0.00048415363,0.0014771520999999998,0.0013470501,-0.0007790923,0.00052183867,-0.00010269879999999999,0.0008470713999999999,0.0003104955,-0.0003720373,0.00043578445999999994,-0.00014141202,0.0007509142,0.0013397634,0.00076007843,-0.17686462,-0.0014283954999999998,-9.281933e-05,-0.19389324,0.0006310195,0.0015044435999999998,-0.0006604790700000001
